exporter,importer,pair_id,year,trade,dist,cntg,lang,clny,log_trade,log_dist,y,log_y,e,log_e,total_e,remoteness_exp,log_remoteness_exp,total_y,remoteness_imp,log_remoteness_imp,exp_year,imp_year
KEN,CHE,535,2002,5.72688542938978,6098.20562738705,0,0,0,1.7451718278667145,8.71574984744328,14326.813199401733,9.569888109447357,227438.09022842464,12.334633349474752,16796347.543891504,655489301.5451185,20.30089253997476,16796347.543891504,1006051851.4465027,20.729299449489048,KEN2002,CHE2002
PHL,GRC,1444,1990,3.86277346682549,9800.24120074883,0,0,0,1.3513854401902474,9.190162276677095,26420.312971526604,10.181888424013973,39912.5679797954,10.594446540242267,12246859.677430546,1452637295.4215362,21.09664656574929,12246859.677430546,967819738.2760613,20.690556407110414,PHL1990,GRC1990
CHN,JOR,581,1998,110.499357416107,7297.47370267716,0,0,0,4.705009705702048,8.895283499114672,781499.7974364983,13.568970169645295,6078.087583176757,8.71244538324076,15387631.310950087,1292143770.9853868,20.979568513968367,15387631.310950087,926983095.226902,20.647445887362668,CHN1998,JOR1998
KEN,MEX,1541,1986,0.166364002466202,14946.9738487762,0,0,0,-1.7935771053309475,9.612264140187456,5393.7863262152505,8.593002889680948,43369.376342103904,10.677508856788364,8435941.468852492,735120049.6480759,20.415544376694278,8435941.46885249,1924480257.9896615,21.377921772381193,KEN1986,MEX1986
USA,POL,2276,1998,1183.12605496216,8085.485609272,0,0,0,7.075915413637493,8.997825833197233,4051340.7401459105,15.214558431248378,111275.71803608793,11.619766346670136,15387631.310950087,1521116835.662416,21.14271066230462,15387631.310950087,1110999349.54626,20.82852576213682,USA1998,POL1998
AUT,NLD,370,1994,1184.10169513014,864.55127961793,0,0,0,7.07673970291273,6.7622106204467824,97673.05398418635,11.489380996348155,205696.3150689845,12.23415616137745,14265756.416838426,946152626.0248169,20.667914452295147,14265756.416838426,1440100215.9070754,21.087978542492657,AUT1994,NLD1994
KEN,COL,694,1998,0.0584729870767575,12457.6492950603,0,0,0,-2.839190390759682,9.430090114435368,10982.455834110888,9.304054354363213,41036.633942135704,10.622220457527105,15387631.310950087,639648495.8490705,20.276429358202737,15387631.310950087,1996116015.9326446,21.414469137361287,KEN1998,COL1998
FRA,HUN,767,1998,1112.82802990341,1264.66332252827,0,0,0,7.014659828918362,7.1425612175389075,792146.1386786667,13.582501172308783,37379.270029928,10.528871552459536,15387631.310950087,803865498.1810082,20.50494252232893,15387631.310950087,1047908110.0676881,20.770061737767914,FRA1998,HUN1998
MMR,TZA,2126,2006,0,7052.4389800827,0,0,0,-Inf,8.861128790599473,31768.55822218461,10.366232344495806,3799.7544681739346,8.242691729988488,26248052.9686006,1041931285.5858814,20.764341833367897,26248052.9686006,914336164.4810246,20.63370885663549,MMR2006,TZA2006
SWE,TUR,2301,1994,214.118175555468,2453.42106543636,0,0,0,5.366528084825084,7.805238682783507,102978.88898855771,11.5422792849282,78684.83815849143,11.273205762204883,14265756.416838426,1073960024.1025975,20.794618610834384,14265756.416838426,1229011307.1427674,20.929475867766886,SWE1994,TUR1994
GBR,MAR,1145,1994,221.35583977741,2167.91996565189,0,0,0,5.39977154137999,7.6815234456658885,604316.8383299445,13.311853906151331,17262.175895012344,9.756273022451495,14265756.416838426,1036873392.5779927,20.759475668651476,14265756.416838426,1267986566.219303,20.96069609844105,GBR1994,MAR1994
SEN,MUS,2051,1994,0.00942199981212616,9015.65432390938,0,1,0,-4.664707918644199,9.106717714690614,2032.3905409709791,7.616967985590945,2665.018815634748,7.887966396850724,14265756.416838426,936991094.1883936,20.658184335556026,14265756.416838426,1495107228.8136754,21.12546376617593,SEN1994,MUS1994
IND,ECU,699,2006,46.2053992560635,16571.0455657394,0,0,0,3.833096658273637,9.715412208353815,548516.9475714829,13.214973456253785,20105.80168332455,9.9087636933598,26248052.9686006,866609133.719654,20.58009860693258,26248052.9686006,1923904393.150972,21.377622496245777,IND2006,ECU2006
KWT,MMR,1632,2002,0.0977839965820313,5033.63083112717,0,0,0,-2.32499434946145,8.523896837910197,27258.76796251516,10.213130508430012,18668.878489776092,9.834613164553447,16796347.543891504,717827335.9496926,20.391739618914045,16796347.543891504,1696897925.5266643,21.252067671434595,KWT2002,MMR2002
CAN,TUN,895,2006,37.9450639818907,7665.12687735519,0,1,0,3.636139429028936,8.944436343987599,485003.2436246267,13.091910857783084,25484.1554482759,10.145812183055943,26248052.9686006,1181050178.261159,20.889669861202453,26248052.9686006,873405876.6023235,20.587910927413436,CAN2006,TUN2006
EGY,MYS,1131,1994,4.71119562876225,8172.47783145523,0,0,0,1.5499417248082303,9.008527426016556,21674.698099893354,9.983900873057777,84201.89976652218,11.340972762523657,14265756.416838426,813032264.3249607,20.516281352241194,14265756.416838426,2222463404.413189,21.52188205926095,EGY1994,MYS1994
NLD,AUS,282,1998,483.607738753557,16227.4545152023,0,0,0,6.181274120997954,9.69445980995822,224778.8954096891,12.32287251096502,195931.14177788387,12.185518559026441,15387631.310950087,842847862.4172922,20.552297028050805,15387631.310950087,2572430792.1964784,21.66811712237433,NLD1998,AUS1998
GBR,CHE,330,1986,1627.82741407776,902.278400070715,0,0,0,7.3950015299341745,6.804923119969283,352228.73038103635,12.77203604576904,134874.10722237962,11.81209708324199,8435941.468852492,926316528.8038695,20.6467265579643,8435941.46885249,980065744.3941898,20.70313021349524,GBR1986,CHE1986
MLT,CMR,778,2006,1.10152412063896,3358.44637986984,0,1,0,0.09669478501320418,8.119233759079943,5645.605675029563,8.638632764898947,4407.707992793849,8.391110103809483,26248052.9686006,579986104.3667731,20.17851470322942,26248052.9686006,711180159.7003351,20.382436344840556,MLT2006,CMR2006
KEN,AUS,177,1990,0.318656501173973,11602.3544686211,0,1,0,-1.1436415551893386,9.358963327931395,8061.119469181324,8.99480771781406,143264.11254164574,11.872445146594645,12246859.677430546,768730564.9598507,20.46025109541238,12246859.677430546,2198744187.050291,21.511152210260548,KEN1990,AUS1990
CYP,CHL,224,1990,0,13231.8515752888,0,0,0,-Inf,9.490382200097235,3037.6740438232678,8.018847384385346,21158.608043889286,9.959802101383586,12246859.677430546,766721454.7180974,20.457634131335848,12246859.677430546,1947498841.393708,21.38981174078921,CYP1990,CHL1990
ECU,URY,1455,1994,0.129006002235413,4362.7525890913,0,1,0,-2.0478963467462132,8.380858464912773,7901.705174617305,8.9748338600522235,8430.918775105058,9.039661033800245,14265756.416838426,1842629747.8328798,21.3344595989964,14265756.416838426,2358430686.2074747,21.581262271326253,ECU1994,URY1994
CMR,CRI,254,2002,0,10511.5973275158,0,0,0,-Inf,9.260234434008565,2659.4932409133726,7.885890872691409,12187.592981456946,9.408173744524749,16796347.543891504,583383829.4098026,20.184355897169734,16796347.543891504,2008101919.8301685,21.42045579437534,CMR2002,CRI2002
CMR,PHL,968,1998,0,12039.2010236893,0,1,0,-Inf,9.395923356502184,2579.128482862213,7.855206823509063,66973.54776948715,11.112053011004708,15387631.310950087,607954477.2326367,20.22561056415468,15387631.310950087,2082369516.0566177,21.45677227268645,CMR1998,PHL1998
TZA,ISR,1884,1986,0,4257.11115496979,0,1,0,-Inf,8.356346076591278,846.2814798700381,6.740852022790194,27834.64905149833,10.234036892364902,8435941.468852492,749271670.7940165,20.434612187058114,8435941.46885249,850184742.2243279,20.560964227626222,TZA1986,ISR1986
BEL,EGY,153,1994,220.7139468472,3206.93132878456,0,0,0,5.396867504955225,8.07306978654982,554287.0959941084,13.225438055313912,27571.2009295499,10.22452706235643,14265756.416838426,999884326.5434964,20.723150156799218,14265756.416838426,1110085614.6833405,20.827702979641614,BEL1994,EGY1994
DNK,KOR,859,2006,488.611214192152,8099.453633918,0,0,0,6.191567110242923,8.999551885782784,112651.49510098355,11.632054217862716,950557.485448069,13.764803918248656,26248052.9686006,739409836.9021846,20.421362908276315,26248052.9686006,2083096363.8679633,21.457121260213743,DNK2006,KOR2006
ISL,BEL,295,2002,4.84443594223354,2120.49204945498,0,0,0,1.5778308179736937,7.659403439534818,4441.577597125007,8.398764906984757,305550.4265813863,12.629870106432008,16796347.543891504,944752920.3176346,20.66643399129006,16796347.543891504,1066464599.9958694,20.78761490263456,ISL2002,BEL2002
JOR,IND,1136,1994,73.4779684436455,4236.64976775265,0,0,0,4.296985612219013,8.351528086778714,3424.185183903216,8.138618819883025,167587.25111699288,12.02925939681581,14265756.416838426,844789530.1680268,20.55459807757246,14265756.416838426,1634476425.2878067,21.214588360829545,JOR1994,IND1994
TUR,PAN,2233,1998,19.5845661586236,11219.4971586395,0,0,0,2.974741815155495,9.325408361551853,97494.44898483013,11.487550721876245,12029.417047253095,9.395110349544636,15387631.310950087,720548305.9927266,20.395523016253897,15387631.310950087,2068667763.0816996,21.450170644314838,TUR1998,PAN1998
KOR,IDN,1178,2002,2273.10850089216,5081.57606946278,0,0,0,7.728903557377671,8.53337674234923,506956.6272331751,13.136180731050333,190111.6829250134,12.155366983321501,16796347.543891504,1345663102.5655768,21.020152741569113,16796347.543891504,2005316707.5636914,21.419067844115386,KOR2002,IDN2002
TTO,LKA,1997,2006,0.218737499317169,15328.7512117867,0,0,0,-1.519882901355963,9.63748550812943,15975.987323956815,9.678842081652473,39074.17707012565,10.57321709480241,26248052.9686006,1029223189.6914107,20.752070169881932,26248052.9686006,1495615428.880033,21.12580361719484,TTO2006,LKA2006
ISL,GRC,946,1994,0.0942509980797768,4108.86334312057,0,0,0,-2.361793863004233,8.320901710389386,3402.4882089186976,8.132262269102629,40838.33795834916,10.617376575033957,14265756.416838426,1235504878.1580248,20.934745531712156,14265756.416838426,1183963483.8059466,20.892133531552506,ISL1994,GRC1994
AUS,CMR,35,1990,0.507503993988037,14334.7754624725,0,1,0,-0.6782506981699958,9.570443714607247,128876.86963476626,11.766612728564303,4050.2419213508674,8.30653189198348,12246859.677430546,1781560149.4037738,21.30075530578781,12246859.677430546,905530991.5607228,20.624032060611185,AUS1990,CMR1990
JOR,USA,1963,1998,9.63580405473709,10581.4184014526,0,0,0,2.265485749836147,9.266854760835969,3927.3611444272547,8.275723014807713,4215737.200517793,15.254335033417473,15387631.310950087,682102866.1390793,20.34069103454997,15387631.310950087,2107477925.6910393,21.468757773617476,JOR1998,USA1998
ROM,ISR,1755,1994,90.333068885088,1708.87252454815,0,0,0,4.503503604735956,7.443589089665429,25209.60870894317,10.134980498797852,63709.16231552518,11.062083666625492,14265756.416838426,924214825.6422714,20.644455097866963,14265756.416838426,1150703540.6092052,20.86363936670666,ROM1994,ISR1994
HUN,ISL,1006,1986,0.337395003318787,3086.80791358089,0,0,0,-1.086500918349262,8.034892798264524,24481.714944574655,10.105681789097966,2762.7782839810675,7.923992077035189,8435941.468852492,840596087.3203908,20.549621825897276,8435941.46885249,1225825665.0989504,20.926880466224482,HUN1986,ISL1986
FRA,GRC,717,1986,704.912460998535,1928.06120857391,0,0,0,6.558073626306281,7.5642702218521976,422485.2085855012,12.95390971590144,23331.84685927389,10.057574524302952,8435941.468852492,871531310.830273,20.58576234979506,8435941.46885249,879688984.4065875,20.595078976155854,FRA1986,GRC1986
KWT,PRT,1865,1986,15.88549609375,5301.67164840546,0,0,0,2.765406497561176,8.57577745516992,5555.256279181156,8.622499835875646,20533.74411847925,9.929824866423482,8435941.468852492,782995962.2176427,20.47863809713162,8435941.46885249,1014253427.5581435,20.73741863944679,KWT1986,PRT1986
CYP,IRL,627,1990,2.30990899765492,3725.16519761624,0,0,0,0.8372081288031206,8.222866478183654,3037.6740438232678,8.018847384385346,33729.45268129429,10.426126701457822,12246859.677430546,766721454.7180974,20.457634131335848,12246859.677430546,1180627275.2997098,20.88931172341752,CYP1990,IRL1990
PAN,MEX,1897,1990,90.3375782264471,2723.96532694454,0,1,0,4.5035535225442125,7.9098439384602495,3555.6941267749658,8.176305576841669,94021.72584399357,11.451281160546573,12246859.677430546,1475856039.02679,21.112504023833196,12246859.677430546,2087726950.1260264,21.45934172740309,PAN1990,MEX1990
ZAF,ESP,1562,1986,97.7005591136217,8283.67837788124,0,0,0,4.581907281792052,9.022042397266521,43381.06440495661,10.67777832084694,130358.91697472837,11.77804682496001,8435941.468852492,909314836.382138,20.628201946830643,8435941.46885249,979406650.9959545,20.702457488097686,ZAF1986,ESP1986
IDN,AUS,116,1998,925.677252216816,5077.67223821068,0,0,0,6.830525634169432,8.532608214732615,114082.00170244125,11.64467278197421,195931.14177788387,12.185518559026441,15387631.310950087,1314631604.0921552,20.996822314347735,15387631.310950087,2572430792.1964784,21.66811712237433,IDN1998,AUS1998
SWE,ITA,1832,1994,2134.18629916382,1833.43148294058,0,0,0,7.665840728502886,7.5139446172688515,102978.88898855771,11.5422792849282,468598.1251958508,13.057500804185368,14265756.416838426,1073960024.1025975,20.794618610834384,14265756.416838426,1259679452.7545133,20.95412312296819,SWE1994,ITA1994
DEU,BRA,168,1998,5200.7068664031,9395.88092221146,0,0,0,8.55654983117783,9.148026672455783,1203190.3461433693,14.000487208660957,355098.17707959557,12.780149585377016,15387631.310950087,823422261.9939116,20.528979703604392,15387631.310950087,1643203296.5792828,21.219913403331347,DEU1998,BRA1998
DEU,MAC,883,2002,138.499759333789,8722.091796875,0,0,0,4.93086858796371,9.073614373097957,1379846.8055400548,14.137483040493047,2537.5001927138564,7.838934699296387,16796347.543891504,767220685.8802464,20.458285043996195,16796347.543891504,1977957076.6315975,21.405330369523,DEU2002,MAC2002
NGA,SGP,2127,2006,2.14141449992812,10896.5370389397,0,1,0,0.7614665919566721,9.296200314889424,99373.4161630537,11.506639913847772,306892.0871867843,12.634251457241175,26248052.9686006,493911281.07403946,20.017866466055917,26248052.9686006,1914757215.8233712,21.372856671292833,NGA2006,SGP2006
KEN,NLD,1709,2002,13.5036981596351,6660.1961330986,0,0,0,2.602963585681037,8.803904212515013,14326.813199401733,9.569888109447357,314047.91641644883,12.65730085330057,16796347.543891504,655489301.5451185,20.30089253997476,16796347.543891504,1081871675.623283,20.801958411098145,KEN2002,NLD2002
NPL,URY,2241,1986,0,16261.0230653824,0,0,0,-Inf,9.696526300272684,722.5800724259916,6.582828240732927,3448.8031839022574,8.145782546623828,8435941.468852492,999388281.5492785,20.72265393131962,8435941.46885249,1614967555.1108346,21.202580703704577,NPL1986,URY1986
KEN,ARG,102,1986,0,10647.4498815758,0,0,0,-Inf,9.273075694726023,5393.7863262152505,8.593002889680948,64607.14601827431,11.076080303130741,8435941.468852492,735120049.6480759,20.415544376694278,8435941.46885249,1655140274.3131504,21.227151600076834,KEN1986,ARG1986
NOR,THA,2179,1986,22.4600407769382,8743.99367437172,0,0,0,3.111737764844633,9.076122306431104,34763.37993470023,10.456319810978426,37464.08019177079,10.53113789136319,8435941.468852492,960189314.39322,20.68264102547724,8435941.46885249,1358333425.5811548,21.02952436288363,NOR1986,THA1986
BEL,IRL,275,1998,644.6270026474,811.519045879269,0,0,0,6.4686718590522,6.698907856647523,287273.26024759514,12.568189168055264,63679.19023110107,11.061613104217267,15387631.310950087,834426211.5261142,20.542254874779342,15387631.310950087,1203978928.3360775,20.908897682297894,BEL1998,IRL1998
CHE,JOR,502,1998,69.3431477621794,2921.69880991364,0,0,0,4.239067335277552,7.9799205103085,219766.2676796595,12.300319840928795,6078.087583176757,8.71244538324076,15387631.310950087,792104874.635244,20.490204358481023,15387631.310950087,926983095.226902,20.647445887362668,CHE1998,JOR1998
BGR,MMR,385,1994,0,7146.94505259819,0,0,0,-Inf,8.874440279013314,8064.021947975747,8.995167712030629,3352.143184409453,8.117355176802272,14265756.416838426,896160691.2261734,20.613630297745544,14265756.416838426,1986924777.3683798,21.409853942410646,BGR1994,MMR1994
ROM,ZAF,2303,1990,0.83,8305.94458279495,0,0,0,-0.18632957819149348,9.024726752219843,48688.907102406054,10.793206502886754,74642.84798585795,11.220469991088281,12246859.677430546,818554626.6725625,20.523050692527146,12246859.677430546,1153219380.9045053,20.86582332978267,ROM1990,ZAF1990
MWI,CAN,640,2002,0.122329827153125,13497.7594242451,0,1,0,-2.1010343808800447,9.510278982077775,1100.6526376775398,7.003658589829044,361560.179149617,12.798183777402922,16796347.543891504,702210511.8436127,20.36974379145784,16796347.543891504,1871468706.9463594,21.349989364328117,MWI2002,CAN2002
CHN,JOR,581,1986,18.2807239699364,7297.47370267716,0,0,0,2.9058471697240646,8.895283499114672,256167.03993744752,12.453585010431945,5568.05405086984,8.624800909379108,8435941.468852492,1279167811.7003562,20.96947555633156,8435941.46885249,852009042.1220206,20.563107697556546,CHN1986,JOR1986
FRA,ITA,934,1994,18573.329777832,891.528593272448,1,0,0,9.829481947795177,6.792937510005292,677828.386026922,13.426649416928385,468598.1251958508,13.057500804185368,14265756.416838426,960019735.0448503,20.682464399553243,14265756.416838426,1259679452.7545133,20.95412312296819,FRA1994,ITA1994
ISR,CMR,584,1994,1.02245902013779,3798.26714165421,0,1,0,0.022210530026820306,8.2423002263537,58310.20804275242,10.973532452084171,2099.7297174559035,7.649563909454811,14265756.416838426,840499007.2385548,20.549506329656452,14265756.416838426,970222936.9394572,20.693036434950745,ISR1994,CMR1994
QAT,GBR,1465,1990,4.22936694002151,5318.54830919075,0,0,1,1.4420523222886927,8.578955670886483,1966.6162194351784,7.5840696897620505,619235.2286968254,13.33624049352948,12246859.677430546,809117286.6657692,20.511454441851736,12246859.677430546,1152119413.938525,20.864869051780747,QAT1990,GBR1990
QAT,GRC,1499,1998,0.817422490309649,2999.21762539525,0,0,0,-0.20159919378265448,8.006106742103304,3382.963212119961,8.126507294385183,47138.936967692985,10.760854625699007,15387631.310950087,729232766.0466433,20.407503533997673,15387631.310950087,937252323.1837851,20.65846309230092,QAT1998,GRC1998
JPN,KWT,1422,1998,1118.04882607079,8135.56427942352,0,0,0,7.019340325454435,9.004000381651167,2335554.2154937233,14.663759772310925,22779.1765251402,10.033602087319695,15387631.310950087,1478217610.8346465,21.11410288194633,15387631.310950087,1009584458.3221636,20.732804655736306,JPN1998,KWT1998
SEN,SWE,2257,1990,0.109628000259399,5613.46141117363,0,0,0,-2.2106624602775335,8.632922815585303,1694.9311113200467,7.435397376699572,110269.84046993623,11.610685736029415,12246859.677430546,860677618.2190133,20.573230565121037,12246859.677430546,1170209019.3379548,20.880448218807043,SEN1990,SWE1990
KWT,SEN,1914,1998,0.196017501950264,6818.4156329361,0,0,0,-1.6295513280736282,8.82738241196272,19561.897736354404,9.881338960168561,5723.744862070984,8.652378566320058,15387631.310950087,723197196.0287277,20.39919248986206,15387631.310950087,1036867781.974466,20.75947025755814,KWT1998,SEN1998
JPN,JOR,1326,1994,121.630713349104,8931.14949249115,0,0,0,4.800989514523974,9.097300388149906,2915923.787778319,14.885697235890646,5307.554705530813,8.576886500736881,14265756.416838426,1866036277.998612,21.347082380768114,14265756.416838426,1156349482.7690961,20.868533882241405,JPN1994,JOR1994
KEN,ZAF,2019,2006,22.1498404172361,3294.84439214048,0,1,0,3.0978302918257374,8.100114220370914,7989.71253508216,8.985910060025754,198603.72689127974,12.199066796234252,26248052.9686006,570397850.0384958,20.16184465784003,26248052.9686006,1120536668.6072698,20.837073575888244,KEN2006,ZAF2006
HUN,ESP,710,1990,65.7104878978729,1959.63294407291,0,0,0,4.1852585458993,7.580512461254515,25081.519535870742,10.12988658046616,280474.94727270945,12.544239685420312,12246859.677430546,830416953.5718952,20.537438486318617,12246859.677430546,1065097041.8709352,20.786331751084344,HUN1990,ESP1990
SGP,BEL,632,1998,338.275652177334,10570.7491274902,0,0,0,5.8238611020979905,9.265845949341578,153199.16444517707,11.93949408226055,282826.8449502212,12.55259013406596,15387631.310950087,1242491322.8469098,20.940384332286456,15387631.310950087,1123788326.1614072,20.839971248762655,SGP1998,BEL1998
MAC,MLT,1660,2006,0.342899966653964,9348.6240234375,0,0,0,-1.070316516760383,9.14298444818444,4018.394130627355,8.298637631810479,7644.3084592817195,8.941716657670241,26248052.9686006,1206015647.9839113,20.910587910278267,26248052.9686006,873637591.8136514,20.58817619295133,MAC2006,MLT2006
POL,GRC,1462,2002,128.167540619373,1535.49500858688,0,0,0,4.853338319131113,7.3366080891995145,109318.42067115246,11.602020193094916,59640.971576604876,10.996098059433523,16796347.543891504,766774280.5906909,20.45770302735088,16796347.543891504,905963403.6795439,20.624509469901735,POL2002,GRC2002
KEN,SGP,1886,2002,0.74645789726969,7437.04306972752,0,1,0,-0.2924160637680029,8.914228611963594,14326.813199401733,9.569888109447357,168900.66692544983,12.037066051429006,16796347.543891504,655489301.5451185,20.30089253997476,16796347.543891504,1903279474.8459017,21.366844274617257,KEN2002,SGP2002
EGY,TUR,1459,1994,39.4019598228335,1120.46140435219,0,0,1,3.673815556763093,7.02149584762515,21674.698099893354,9.983900873057777,78684.83815849143,11.273205762204883,14265756.416838426,813032264.3249607,20.516281352241194,14265756.416838426,1229011307.1427674,20.929475867766886,EGY1994,TUR1994
NGA,KOR,1712,1998,0.329339009284973,12192.7811397026,0,0,0,-1.1106676353799234,9.408599345731538,43817.18430372735,10.687781355122548,258172.4818069567,12.461383174669848,15387631.310950087,618627109.7911208,20.243013241682917,15387631.310950087,2035412864.8860598,21.43396451727109,NGA1998,KOR1998
BRA,DNK,183,1998,151.539953876257,9776.4872847168,0,0,0,5.020849312136393,9.18773552516883,343699.6352079505,12.747523401469746,78867.54119046012,11.27552503043327,15387631.310950087,1217680300.5660338,20.920213492770646,15387631.310950087,1176148319.7473075,20.88551080070421,BRA1998,DNK1998
BOL,KWT,431,1990,0,13233.2818469255,0,0,0,-Inf,9.490490287339062,1620.374562313885,7.390412612806083,10559.754705585105,9.26480532835269,12246859.677430546,1437201754.4559479,21.08596383394875,12246859.677430546,981257905.5709999,20.704345883661304,BOL1990,KWT1990
CHN,ISL,528,1994,8.808506044209,8321.63371076889,0,0,0,2.175717850563968,9.026613874006673,627214.0015124903,13.349043071609229,3980.463401885056,8.289153524135166,14265756.416838426,1640792829.2392747,21.218445394429665,14265756.416838426,1781333801.8864112,21.300628247547646,CHN1994,ISL1994
HKG,MMR,1275,1994,22.3331251797676,1946.75696328239,0,0,0,3.1060710103705085,7.573920171326204,58089.65577177618,10.969742885194812,3352.143184409453,8.117355176802272,14265756.416838426,1649890017.5722833,21.22397446662049,14265756.416838426,1986924777.3683798,21.409853942410646,HKG1994,MMR1994
CRI,ITA,672,1990,8.39707029336691,9760.43711032715,0,0,0,2.1278828704140844,9.186092464298454,3383.769304532425,8.126745545982773,467896.120236879,13.056001584956025,12246859.677430546,1512516287.260741,21.137040516248145,12246859.677430546,1019916363.6121007,20.74298646442197,CRI1990,ITA1990
MMR,HKG,1275,1994,16.5942577242851,1946.75697402563,0,0,0,2.8090567152945063,7.5739201768447355,2131.3617510215995,7.664516374154125,147687.6144610668,11.902854608950998,14265756.416838426,1425739184.4763336,21.07795624212353,14265756.416838426,2327882673.634782,21.56822496762238,MMR1994,HKG1994
CHE,KOR,550,2006,1266.84260439301,8953.27566085129,0,0,0,7.144282945605913,9.099774739934682,380556.43073995196,12.849389752094217,950557.485448069,13.764803918248656,26248052.9686006,669501168.1005517,20.32204346782968,26248052.9686006,2083096363.8679633,21.457121260213743,CHE2006,KOR2006
ESP,KEN,938,2006,54.6936273893863,6142.3011220623,0,0,0,4.001747201533043,8.722954726510542,610390.1393037679,13.321853604339212,12288.941823455607,9.416455098239345,26248052.9686006,643654771.6828496,20.282673071516918,26248052.9686006,892619345.86081,20.60967078353068,ESP2006,KEN2006
CAN,THA,868,1998,176.42725573808,13088.9000378578,0,0,0,5.172908642623946,9.479519824651838,347924.74276238703,12.759741478939896,81030.35088459254,11.302579065750129,15387631.310950087,1426503340.6152923,21.07849207044144,15387631.310950087,1733413929.0875778,21.27335867033523,CAN1998,THA1998
CHE,AUS,23,2002,668.384179847717,16170.0865651962,0,0,0,6.5048631277513,9.690918306001238,233812.86287477062,12.362276343079763,167623.98246846386,12.029478550280478,16796347.543891504,736721972.2016771,20.41772113637684,16796347.543891504,2603950558.4615364,21.68029557434656,CHE2002,AUS2002
TZA,MEX,2094,1998,1.01918500563255,15171.9177613548,0,0,0,0.019003293828551388,9.627201482371927,1080.0591281663558,6.984771066921813,193411.23439359074,12.172573949215947,15387631.310950087,652100209.8350923,20.29570880414699,15387631.310950087,2338381766.400358,21.57272497426271,TZA1998,MEX1998
ITA,ZAF,1953,1994,821.227243637085,8134.67362214127,0,0,0,6.710799859992789,9.003890898644402,503293.7510891411,13.128929276810444,81081.40022457963,11.303208870083562,14265756.416838426,895076993.9109915,20.612420299255234,14265756.416838426,1386828112.0842357,21.0502850427582,ITA1994,ZAF1994
POL,CHN,932,2006,692.753572616979,7456.56166120071,0,0,0,6.54067434088169,8.91684968362492,228336.55959385136,12.338575958084538,3207130.3364955927,14.980887119101592,26248052.9686006,705016481.4792616,20.37373173848805,26248052.9686006,1959266471.1636634,21.395835990733755,POL2006,CHN2006
COL,MUS,858,1998,0.0763399970531464,14647.2188990028,0,0,0,-2.572558270266752,9.59200576017849,33377.05720435392,10.415624032884706,2727.8019071018716,7.911251401628051,15387631.310950087,1461606997.3380744,21.1028023504674,15387631.310950087,1248898639.6118393,20.945527911563634,COL1998,MUS1998
POL,ISL,1675,2002,27.9820609977245,2716.28254382191,0,0,0,3.3315636262002375,7.907019512657415,109318.42067115246,11.602020193094916,5069.946125738373,8.531085470441665,16796347.543891504,766774280.5906909,20.45770302735088,16796347.543891504,1343220457.7704983,21.018335894232898,POL2002,ISL2002
BEL,BGR,22,2002,121.40252340495,1804.25319934626,0,0,0,4.799111664282109,7.497902045178612,308984.4402566853,12.64104619945566,10937.651335067505,9.299966366919177,16796347.543891504,773416117.11309,20.466327776218357,16796347.543891504,963229146.9511281,20.68580189259995,BEL2002,BGR2002
CHE,POL,829,1990,166.200594532251,1007.32044677172,0,0,0,5.1131954596246425,6.91504906133462,238653.82463788436,12.382769348443837,45680.195836185994,10.72942013145262,12246859.677430546,842185547.845784,20.551510913542234,12246859.677430546,1092162284.70918,20.811425315598445,CHE1990,POL1990
NLD,USA,2229,1998,5977.45174084473,7281.81423831406,0,0,0,8.695749625831839,8.89313531870306,224778.8954096891,12.32287251096502,4215737.200517793,15.254335033417473,15387631.310950087,842847862.4172922,20.552297028050805,15387631.310950087,2107477925.6910393,21.468757773617476,NLD1998,USA1998
